config,seed,t,P,theta,cap,score,adopted
largedual-5-4,66,400,1.5,0.4,1,7.0,5,0.0,20,52.2,0
largedual-5-4,66,400,1.5,0.4,3,7.0,5,0.0,20,52.2,0
largedual-5-4,66,400,1.5,0.4,2,7.0,5,0.0,20,52.2,1
largedual-5-4,66,450,1.5,0.4,2,9.0,5,0.0,20,9.3,0
largedual-5-4,66,450,1.5,0.4,2,5.0,5,0.0,20,9.3,0
largedual-5-4,66,450,1.5,0.4,2,7.0,5,0.0,20,9.3,1
largedual-5-4,67,50,1.8,0.4,2,7.0,5,0.0,20,456.9,0
largedual-5-4,67,50,1.3,0.4,2,7.0,5,0.0,20,456.9,0
largedual-5-4,67,50,1.5,0.5,2,7.0,5,0.0,20,438.6,0
largedual-5-4,67,50,1.5,0.4,2,7.0,5,0.0,20,456.9,1
largedual-5-4,67,100,1.5,0.33,2,7.0,5,0.0,20,85.6,0
largedual-5-4,67,100,1.5,0.4,1,7.0,5,0.0,20,85.6,0
largedual-5-4,67,100,1.5,0.4,3,7.0,5,0.0,20,85.6,0
largedual-5-4,67,100,1.5,0.4,2,7.0,5,0.0,20,85.6,1
largedual-5-4,67,150,1.5,0.4,2,9.0,5,0.0,20,142.0,0
largedual-5-4,67,150,1.5,0.4,2,5.0,5,0.0,20,142.0,0
largedual-5-4,67,150,1.5,0.4,2,7.0,6,0.0,20,142.0,0
largedual-5-4,67,150,1.5,0.4,2,7.0,5,0.0,20,142.0,1
largedual-5-4,67,200,1.5,0.4,2,7.0,4,0.0,20,74.6,0
largedual-5-4,67,200,1.5,0.4,2,7.0,5,2.0,20,74.6,0
largedual-5-4,67,200,1.5,0.4,2,7.0,5,0.0,20,74.6,1
largedual-5-4,67,250,1.5,0.4,2,7.0,5,0.0,30,64.4,0
largedual-5-4,67,250,1.5,0.4,2,7.0,5,0.0,10,64.4,0
largedual-5-4,67,250,1.5,0.4,2,7.0,5,0.0,20,64.4,1
largedual-5-4,67,300,1.8,0.4,2,7.0,5,0.0,20,86.2,0
largedual-5-4,67,300,1.3,0.4,2,7.0,5,0.0,20,86.2,0
largedual-5-4,67,300,1.5,0.4,2,7.0,5,0.0,20,86.2,1
largedual-5-4,67,350,1.5,0.33,2,7.0,5,0.0,20,30.1,0
largedual-5-4,67,350,1.5,0.4,1,7.0,5,0.0,20,30.1,0
largedual-5-4,67,350,1.5,0.4,2,7.0,5,0.0,20,30.1,1
largedual-5-4,67,400,1.5,0.4,3,7.0,5,0.0,20,11.6,0
largedual-5-4,67,400,1.5,0.4,2,9.0,5,0.0,20,11.6,0
largedual-5-4,67,400,1.5,0.4,2,7.0,5,0.0,20,11.6,1
largedual-5-4,67,450,1.5,0.4,2,5.0,5,0.0,20,-16.7,0
largedual-5-4,67,450,1.5,0.4,2,7.0,6,0.0,20,-16.7,0
largedual-5-4,67,450,1.5,0.4,2,7.0,5,0.0,20,-16.7,1
largedual-5-4,68,50,1.8,0.4,2,7.0,5,0.0,20,535.2,0
largedual-5-4,68,50,1.3,0.4,2,7.0,5,0.0,20,535.2,0
largedual-5-4,68,50,1.5,0.5,2,7.0,5,0.0,20,535.2,0
largedual-5-4,68,50,1.5,0.4,2,7.0,5,0.0,20,535.2,1
largedual-5-4,68,100,1.5,0.33,2,7.0,5,0.0,20,499.0,0
largedual-5-4,68,100,1.5,0.4,1,7.0,5,0.0,20,499.0,0
largedual-5-4,68,100,1.5,0.4,3,7.0,5,0.0,20,499.0,0
largedual-5-4,68,100,1.5,0.4,2,7.0,5,0.0,20,499.0,1
largedual-5-4,68,150,1.5,0.4,2,9.0,5,0.0,20,206.2,0
largedual-5-4,68,150,1.5,0.4,2,5.0,5,0.0,20,206.2,0
largedual-5-4,68,150,1.5,0.4,2,7.0,6,0.0,20,206.2,0
largedual-5-4,68,150,1.5,0.4,2,7.0,5,0.0,20,206.2,1
largedual-5-4,68,200,1.5,0.4,2,7.0,4,0.0,20,176.1,0
largedual-5-4,68,200,1.5,0.4,2,7.0,5,2.0,20,176.1,0
largedual-5-4,68,200,1.5,0.4,2,7.0,5,0.0,20,176.1,1
largedual-5-4,68,250,1.5,0.4,2,7.0,5,0.0,30,96.9,0
largedual-5-4,68,250,1.5,0.4,2,7.0,5,0.0,10,96.9,0
largedual-5-4,68,250,1.5,0.4,2,7.0,5,0.0,20,96.9,1
largedual-5-4,68,300,1.8,0.4,2,7.0,5,0.0,20,37.6,0
largedual-5-4,68,300,1.3,0.4,2,7.0,5,0.0,20,37.6,0
largedual-5-4,68,300,1.5,0.4,2,7.0,5,0.0,20,37.6,1
largedual-5-4,68,350,1.5,0.5,2,7.0,5,0.0,20,10.5,0
largedual-5-4,68,350,1.5,0.33,2,7.0,5,0.0,20,10.5,0
largedual-5-4,68,350,1.5,0.4,2,7.0,5,0.0,20,10.5,1
largedual-5-4,68,400,1.5,0.4,1,7.0,5,0.0,20,10.0,0
largedual-5-4,68,400,1.5,0.4,3,7.0,5,0.0,20,10.0,0
largedual-5-4,68,400,1.5,0.4,2,7.0,5,0.0,20,10.0,1
largedual-5-4,68,450,1.5,0.4,2,9.0,5,0.0,20,-15.4,0
largedual-5-4,68,450,1.5,0.4,2,5.0,5,0.0,20,-15.4,0
largedual-5-4,68,450,1.5,0.4,2,7.0,5,0.0,20,-15.4,1
largedual-5-4,69,50,1.8,0.4,2,7.0,5,0.0,20,492.7,0
largedual-5-4,69,50,1.3,0.4,2,7.0,5,0.0,20,492.7,0
largedual-5-4,69,50,1.5,0.5,2,7.0,5,0.0,20,492.7,0
largedual-5-4,69,50,1.5,0.4,2,7.0,5,0.0,20,492.7,1
largedual-5-4,69,100,1.5,0.33,2,7.0,5,0.0,20,329.4,0
largedual-5-4,69,100,1.5,0.4,1,7.0,5,0.0,20,329.4,0
largedual-5-4,69,100,1.5,0.4,3,7.0,5,0.0,20,329.4,0
largedual-5-4,69,100,1.5,0.4,2,7.0,5,0.0,20,329.4,1
largedual-5-4,69,150,1.5,0.4,2,9.0,5,0.0,20,136.0,0
largedual-5-4,69,150,1.5,0.4,2,5.0,5,0.0,20,136.0,0
largedual-5-4,69,150,1.5,0.4,2,7.0,6,0.0,20,136.0,0
largedual-5-4,69,150,1.5,0.4,2,7.0,5,0.0,20,136.0,1
largedual-5-4,69,200,1.5,0.4,2,7.0,4,0.0,20,101.5,0
largedual-5-4,69,200,1.5,0.4,2,7.0,5,2.0,20,101.5,0
largedual-5-4,69,200,1.5,0.4,2,7.0,5,0.0,20,101.5,1
largedual-5-4,69,250,1.5,0.4,2,7.0,5,0.0,30,92.6,0
largedual-5-4,69,250,1.5,0.4,2,7.0,5,0.0,10,92.6,0
largedual-5-4,69,250,1.5,0.4,2,7.0,5,0.0,20,92.6,1
largedual-5-4,69,300,1.8,0.4,2,7.0,5,0.0,20,72.9,0
largedual-5-4,69,300,1.3,0.4,2,7.0,5,0.0,20,72.9,0
largedual-5-4,69,300,1.5,0.4,2,7.0,5,0.0,20,72.9,1
largedual-5-4,69,350,1.5,0.5,2,7.0,5,0.0,20,18.1,0
largedual-5-4,69,350,1.5,0.33,2,7.0,5,0.0,20,18.1,0
largedual-5-4,69,350,1.5,0.4,2,7.0,5,0.0,20,18.1,1
largedual-5-4,69,400,1.5,0.4,1,7.0,5,0.0,20,17.6,0
largedual-5-4,69,400,1.5,0.4,3,7.0,5,0.0,20,17.6,0
largedual-5-4,69,400,1.5,0.4,2,7.0,5,0.0,20,17.6,1
largedual-5-4,69,450,1.5,0.4,2,9.0,5,0.0,20,5.3,0
largedual-5-4,69,450,1.5,0.4,2,5.0,5,0.0,20,5.3,0
largedual-5-4,69,450,1.5,0.4,2,7.0,5,0.0,20,5.3,1
largedual-5-4,70,50,1.8,0.4,2,7.0,5,0.0,20,386.5,0
largedual-5-4,70,50,1.3,0.4,2,7.0,5,0.0,20,505.9,0
largedual-5-4,70,50,1.5,0.5,2,7.0,5,0.0,20,505.9,0
largedual-5-4,70,50,1.5,0.4,2,7.0,5,0.0,20,505.9,1
largedual-5-4,70,100,1.5,0.33,2,7.0,5,0.0,20,154.6,0
largedual-5-4,70,100,1.5,0.4,1,7.0,5,0.0,20,154.6,0
largedual-5-4,70,100,1.5,0.4,3,7.0,5,0.0,20,154.6,0
largedual-5-4,70,100,1.5,0.4,2,7.0,5,0.0,20,154.6,1
largedual-5-4,70,150,1.5,0.4,2,9.0,5,0.0,20,124.0,0
largedual-5-4,70,150,1.5,0.4,2,5.0,5,0.0,20,124.0,0
largedual-5-4,70,150,1.5,0.4,2,7.0,6,0.0,20,124.0,0
largedual-5-4,70,150,1.5,0.4,2,7.0,5,0.0,20,124.0,1
largedual-5-4,70,200,1.5,0.4,2,7.0,4,0.0,20,170.2,0
largedual-5-4,70,200,1.5,0.4,2,7.0,5,2.0,20,170.2,0
largedual-5-4,70,200,1.5,0.4,2,7.0,5,0.0,20,170.2,1
largedual-5-4,70,250,1.5,0.4,2,7.0,5,0.0,30,151.5,0
largedual-5-4,70,250,1.5,0.4,2,7.0,5,0.0,10,151.5,0
largedual-5-4,70,250,1.5,0.4,2,7.0,5,0.0,20,151.5,1
largedual-5-4,70,300,1.3,0.4,2,7.0,5,0.0,20,111.7,0
largedual-5-4,70,300,1.5,0.5,2,7.0,5,0.0,20,111.7,0
largedual-5-4,70,300,1.5,0.4,2,7.0,5,0.0,20,111.7,1
largedual-5-4,70,350,1.5,0.33,2,7.0,5,0.0,20,85.1,0
largedual-5-4,70,350,1.5,0.4,1,7.0,5,0.0,20,68.5,0
largedual-5-4,70,350,1.5,0.4,2,7.0,5,0.0,20,85.1,1
largedual-5-4,70,400,1.5,0.4,3,7.0,5,0.0,20,64.1,0
largedual-5-4,70,400,1.5,0.4,2,9.0,5,0.0,20,64.1,0
largedual-5-4,70,400,1.5,0.4,2,7.0,5,0.0,20,64.1,1
largedual-5-4,70,450,1.5,0.4,2,5.0,5,0.0,20,29.8,0
largedual-5-4,70,450,1.5,0.4,2,7.0,6,0.0,20,29.8,0
largedual-5-4,70,450,1.5,0.4,2,7.0,5,0.0,20,29.8,1
largedual-5-4,71,50,1.8,0.4,2,7.0,5,0.0,20,283.2,0
largedual-5-4,71,50,1.3,0.4,2,7.0,5,0.0,20,283.2,0
largedual-5-4,71,50,1.5,0.5,2,7.0,5,0.0,20,283.2,0
largedual-5-4,71,50,1.5,0.4,2,7.0,5,0.0,20,283.2,1
largedual-5-4,71,100,1.5,0.33,2,7.0,5,0.0,20,194.1,0
largedual-5-4,71,100,1.5,0.4,1,7.0,5,0.0,20,246.6,0
largedual-5-4,71,100,1.5,0.4,3,7.0,5,0.0,20,246.6,0
largedual-5-4,71,100,1.5,0.4,2,7.0,5,0.0,20,246.6,1
largedual-5-4,71,150,1.5,0.4,2,9.0,5,0.0,20,218.4,0
largedual-5-4,71,150,1.5,0.4,2,5.0,5,0.0,20,218.4,0
largedual-5-4,71,150,1.5,0.4,2,7.0,6,0.0,20,218.4,0
largedual-5-4,71,150,1.5,0.4,2,7.0,5,0.0,20,218.4,1
largedual-5-4,71,200,1.5,0.4,2,7.0,4,0.0,20,77.2,0
largedual-5-4,71,200,1.5,0.4,2,7.0,5,2.0,20,77.2,0
largedual-5-4,71,200,1.5,0.4,2,7.0,5,0.0,20,77.2,1
largedual-5-4,71,250,1.5,0.4,2,7.0,5,0.0,30,44.8,0
largedual-5-4,71,250,1.5,0.4,2,7.0,5,0.0,10,44.8,0
largedual-5-4,71,250,1.5,0.4,2,7.0,5,0.0,20,44.8,1
largedual-5-4,71,300,1.8,0.4,2,7.0,5,0.0,20,67.1,0
largedual-5-4,71,300,1.3,0.4,2,7.0,5,0.0,20,67.1,0
largedual-5-4,71,300,1.5,0.4,2,7.0,5,0.0,20,67.1,1
largedual-5-4,71,350,1.5,0.5,2,7.0,5,0.0,20,57.2,0
largedual-5-4,71,350,1.5,0.4,1,7.0,5,0.0,20,57.2,0
largedual-5-4,71,350,1.5,0.4,2,7.0,5,0.0,20,57.2,1
largedual-5-4,71,400,1.5,0.4,3,7.0,5,0.0,20,15.8,0
largedual-5-4,71,400,1.5,0.4,2,9.0,5,0.0,20,15.8,0
largedual-5-4,71,400,1.5,0.4,2,7.0,5,0.0,20,15.8,1
largedual-5-4,71,450,1.5,0.4,2,5.0,5,0.0,20,14.7,0
largedual-5-4,71,450,1.5,0.4,2,7.0,6,0.0,20,14.7,0
largedual-5-4,71,450,1.5,0.4,2,7.0,5,0.0,20,14.7,1
largedual-5-4,72,50,1.8,0.4,2,7.0,5,0.0,20,500.5,0
largedual-5-4,72,50,1.3,0.4,2,7.0,5,0.0,20,500.5,0
largedual-5-4,72,50,1.5,0.5,2,7.0,5,0.0,20,500.5,0
largedual-5-4,72,50,1.5,0.4,2,7.0,5,0.0,20,500.5,1
largedual-5-4,72,100,1.5,0.33,2,7.0,5,0.0,20,95.2,0
largedual-5-4,72,100,1.5,0.4,1,7.0,5,0.0,20,95.2,0
largedual-5-4,72,100,1.5,0.4,3,7.0,5,0.0,20,95.2,0
largedual-5-4,72,100,1.5,0.4,2,7.0,5,0.0,20,95.2,1
largedual-5-4,72,150,1.5,0.4,2,9.0,5,0.0,20,132.8,0
largedual-5-4,72,150,1.5,0.4,2,5.0,5,0.0,20,132.8,0
largedual-5-4,72,150,1.5,0.4,2,7.0,6,0.0,20,132.8,0
largedual-5-4,72,150,1.5,0.4,2,7.0,5,0.0,20,132.8,1
largedual-5-4,72,200,1.5,0.4,2,7.0,4,0.0,20,196.9,0
largedual-5-4,72,200,1.5,0.4,2,7.0,5,2.0,20,196.9,0
largedual-5-4,72,200,1.5,0.4,2,7.0,5,0.0,20,196.9,1
largedual-5-4,72,250,1.5,0.4,2,7.0,5,0.0,30,143.1,0
largedual-5-4,72,250,1.5,0.4,2,7.0,5,0.0,10,143.1,0
largedual-5-4,72,250,1.5,0.4,2,7.0,5,0.0,20,143.1,1
largedual-5-4,72,300,1.8,0.4,2,7.0,5,0.0,20,83.3,0
largedual-5-4,72,300,1.3,0.4,2,7.0,5,0.0,20,28.4,0
largedual-5-4,72,300,1.8,0.4,2,7.0,5,0.0,20,83.3,1
largedual-5-4,72,350,2.1,0.4,2,7.0,5,0.0,20,69.2,0
largedual-5-4,72,350,1.8,0.5,2,7.0,5,0.0,20,69.2,0
largedual-5-4,72,350,1.8,0.4,2,7.0,5,0.0,20,69.2,1
largedual-5-4,72,400,2.1,0.4,2,7.0,5,0.0,20,-7.6,0
largedual-5-4,72,400,1.8,0.33,2,7.0,5,0.0,20,-7.6,0
largedual-5-4,72,400,1.8,0.4,2,7.0,5,0.0,20,-7.6,1
largedual-5-4,72,450,1.8,0.4,1,7.0,5,0.0,20,0.0,0
largedual-5-4,72,450,1.8,0.4,3,7.0,5,0.0,20,0.0,0
largedual-5-4,72,450,1.8,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,127,50,1.8,0.4,2,7.0,5,0.0,20,74.2,0
largedual-5-4,127,50,1.3,0.4,2,7.0,5,0.0,20,74.2,0
largedual-5-4,127,50,1.5,0.5,2,7.0,5,0.0,20,94.2,0
largedual-5-4,127,50,1.5,0.5,2,7.0,5,0.0,20,94.2,1
largedual-5-4,127,100,1.5,0.43,2,7.0,5,0.0,20,72.3,0
largedual-5-4,127,100,1.5,0.5,1,7.0,5,0.0,20,72.3,0
largedual-5-4,127,100,1.5,0.5,3,7.0,5,0.0,20,72.3,0
largedual-5-4,127,100,1.5,0.5,2,7.0,5,0.0,20,72.3,1
largedual-5-4,127,150,1.5,0.5,2,9.0,5,0.0,20,28.3,0
largedual-5-4,127,150,1.5,0.5,2,5.0,5,0.0,20,28.3,0
largedual-5-4,127,150,1.5,0.5,2,7.0,6,0.0,20,28.3,0
largedual-5-4,127,150,1.5,0.5,2,7.0,5,0.0,20,28.3,1
largedual-5-4,127,200,1.5,0.5,2,7.0,4,0.0,20,3.0,0
largedual-5-4,127,200,1.5,0.5,2,7.0,5,2.0,20,3.0,0
largedual-5-4,127,200,1.5,0.5,2,7.0,5,0.0,20,3.0,1
largedual-5-4,127,250,1.5,0.5,2,7.0,5,0.0,30,0.0,0
largedual-5-4,127,250,1.5,0.5,2,7.0,5,0.0,10,0.0,0
largedual-5-4,127,250,1.5,0.5,2,7.0,5,0.0,20,0.0,1
largedual-5-4,127,300,1.5,0.6,2,7.0,5,0.0,20,0.0,0
largedual-5-4,127,300,1.8,0.5,2,7.0,5,0.0,20,0.0,0
largedual-5-4,127,300,1.5,0.5,2,7.0,5,0.0,20,0.0,1
largedual-5-4,127,350,1.3,0.5,2,7.0,5,0.0,20,0.0,0
largedual-5-4,127,350,1.5,0.43,2,7.0,5,0.0,20,0.0,0
largedual-5-4,127,350,1.5,0.5,2,7.0,5,0.0,20,0.0,1
largedual-5-4,127,400,1.5,0.5,1,7.0,5,0.0,20,0.0,0
largedual-5-4,127,400,1.5,0.5,3,7.0,5,0.0,20,0.0,0
largedual-5-4,127,400,1.5,0.5,2,7.0,5,0.0,20,0.0,1
largedual-5-4,127,450,1.5,0.5,2,9.0,5,0.0,20,0.0,0
largedual-5-4,127,450,1.5,0.5,2,5.0,5,0.0,20,0.0,0
largedual-5-4,127,450,1.5,0.5,2,7.0,5,0.0,20,0.0,1
largedual-5-4,128,50,1.8,0.4,2,7.0,5,0.0,20,115.4,0
largedual-5-4,128,50,1.3,0.4,2,7.0,5,0.0,20,115.4,0
largedual-5-4,128,50,1.5,0.5,2,7.0,5,0.0,20,115.4,0
largedual-5-4,128,50,1.5,0.4,2,7.0,5,0.0,20,115.4,1
largedual-5-4,128,100,1.5,0.33,2,7.0,5,0.0,20,71.6,0
largedual-5-4,128,100,1.5,0.4,1,7.0,5,0.0,20,71.6,0
largedual-5-4,128,100,1.5,0.4,3,7.0,5,0.0,20,71.6,0
largedual-5-4,128,100,1.5,0.4,2,7.0,5,0.0,20,71.6,1
largedual-5-4,128,150,1.5,0.4,2,9.0,5,0.0,20,63.5,0
largedual-5-4,128,150,1.5,0.4,2,5.0,5,0.0,20,63.5,0
largedual-5-4,128,150,1.5,0.4,2,7.0,6,0.0,20,63.5,0
largedual-5-4,128,150,1.5,0.4,2,7.0,5,0.0,20,63.5,1
largedual-5-4,128,200,1.5,0.4,2,7.0,4,0.0,20,60.5,0
largedual-5-4,128,200,1.5,0.4,2,7.0,5,2.0,20,60.5,0
largedual-5-4,128,200,1.5,0.4,2,7.0,5,0.0,20,60.5,1
largedual-5-4,128,250,1.5,0.4,2,7.0,5,0.0,30,81.9,0
largedual-5-4,128,250,1.5,0.4,2,7.0,5,0.0,10,81.9,0
largedual-5-4,128,250,1.5,0.4,2,7.0,5,0.0,20,81.9,1
largedual-5-4,128,300,1.8,0.4,2,7.0,5,0.0,20,47.5,0
largedual-5-4,128,300,1.3,0.4,2,7.0,5,0.0,20,47.5,0
largedual-5-4,128,300,1.5,0.4,2,7.0,5,0.0,20,47.5,1
largedual-5-4,128,350,1.5,0.5,2,7.0,5,0.0,20,18.5,0
largedual-5-4,128,350,1.5,0.33,2,7.0,5,0.0,20,18.5,0
largedual-5-4,128,350,1.5,0.4,2,7.0,5,0.0,20,18.5,1
largedual-5-4,128,400,1.5,0.4,1,7.0,5,0.0,20,9.6,0
largedual-5-4,128,400,1.5,0.4,3,7.0,5,0.0,20,9.6,0
largedual-5-4,128,400,1.5,0.4,2,7.0,5,0.0,20,9.6,1
largedual-5-4,128,450,1.5,0.4,2,9.0,5,0.0,20,0.0,0
largedual-5-4,128,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
largedual-5-4,128,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,129,50,1.8,0.4,2,7.0,5,0.0,20,209.3,0
largedual-5-4,129,50,1.3,0.4,2,7.0,5,0.0,20,209.3,0
largedual-5-4,129,50,1.5,0.5,2,7.0,5,0.0,20,183.2,0
largedual-5-4,129,50,1.5,0.4,2,7.0,5,0.0,20,209.3,1
largedual-5-4,129,100,1.5,0.33,2,7.0,5,0.0,20,120.7,0
largedual-5-4,129,100,1.5,0.4,1,7.0,5,0.0,20,120.7,0
largedual-5-4,129,100,1.5,0.4,3,7.0,5,0.0,20,120.7,0
largedual-5-4,129,100,1.5,0.4,2,7.0,5,0.0,20,120.7,1
largedual-5-4,129,150,1.5,0.4,2,9.0,5,0.0,20,39.0,0
largedual-5-4,129,150,1.5,0.4,2,5.0,5,0.0,20,39.0,0
largedual-5-4,129,150,1.5,0.4,2,7.0,6,0.0,20,39.0,0
largedual-5-4,129,150,1.5,0.4,2,7.0,5,0.0,20,39.0,1
largedual-5-4,129,200,1.5,0.4,2,7.0,4,0.0,20,34.2,0
largedual-5-4,129,200,1.5,0.4,2,7.0,5,2.0,20,34.2,0
largedual-5-4,129,200,1.5,0.4,2,7.0,5,0.0,20,34.2,1
largedual-5-4,129,250,1.5,0.4,2,7.0,5,0.0,30,13.6,0
largedual-5-4,129,250,1.5,0.4,2,7.0,5,0.0,10,13.6,0
largedual-5-4,129,250,1.5,0.4,2,7.0,5,0.0,20,13.6,1
largedual-5-4,129,300,1.8,0.4,2,7.0,5,0.0,20,0.0,0
largedual-5-4,129,300,1.3,0.4,2,7.0,5,0.0,20,0.0,0
largedual-5-4,129,300,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,129,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
largedual-5-4,129,350,1.5,0.4,1,7.0,5,0.0,20,0.0,0
largedual-5-4,129,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,129,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
largedual-5-4,129,400,1.5,0.4,2,9.0,5,0.0,20,0.0,0
largedual-5-4,129,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,129,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
largedual-5-4,129,450,1.5,0.4,2,7.0,6,0.0,20,0.0,0
largedual-5-4,129,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,130,50,1.8,0.4,2,7.0,5,0.0,20,378.2,0
largedual-5-4,130,50,1.3,0.4,2,7.0,5,0.0,20,378.2,0
largedual-5-4,130,50,1.5,0.5,2,7.0,5,0.0,20,376.1,0
largedual-5-4,130,50,1.5,0.4,2,7.0,5,0.0,20,378.2,1
largedual-5-4,130,100,1.5,0.33,2,7.0,5,0.0,20,271.8,0
largedual-5-4,130,100,1.5,0.4,1,7.0,5,0.0,20,271.8,0
largedual-5-4,130,100,1.5,0.4,3,7.0,5,0.0,20,271.8,0
largedual-5-4,130,100,1.5,0.4,2,7.0,5,0.0,20,271.8,1
largedual-5-4,130,150,1.5,0.4,2,9.0,5,0.0,20,65.1,0
largedual-5-4,130,150,1.5,0.4,2,5.0,5,0.0,20,65.1,0
largedual-5-4,130,150,1.5,0.4,2,7.0,6,0.0,20,65.1,0
largedual-5-4,130,150,1.5,0.4,2,7.0,5,0.0,20,65.1,1
largedual-5-4,130,200,1.5,0.4,2,7.0,4,0.0,20,56.8,0
largedual-5-4,130,200,1.5,0.4,2,7.0,5,2.0,20,56.8,0
largedual-5-4,130,200,1.5,0.4,2,7.0,5,0.0,20,56.8,1
largedual-5-4,130,250,1.5,0.4,2,7.0,5,0.0,30,11.8,0
largedual-5-4,130,250,1.5,0.4,2,7.0,5,0.0,10,11.8,0
largedual-5-4,130,250,1.5,0.4,2,7.0,5,0.0,20,11.8,1
largedual-5-4,130,300,1.8,0.4,2,7.0,5,0.0,20,0.0,0
largedual-5-4,130,300,1.3,0.4,2,7.0,5,0.0,20,0.0,0
largedual-5-4,130,300,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,130,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
largedual-5-4,130,350,1.5,0.4,1,7.0,5,0.0,20,0.0,0
largedual-5-4,130,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,130,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
largedual-5-4,130,400,1.5,0.4,2,9.0,5,0.0,20,0.0,0
largedual-5-4,130,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,130,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
largedual-5-4,130,450,1.5,0.4,2,7.0,6,0.0,20,0.0,0
largedual-5-4,130,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,131,50,1.8,0.4,2,7.0,5,0.0,20,89.6,0
largedual-5-4,131,50,1.3,0.4,2,7.0,5,0.0,20,89.6,0
largedual-5-4,131,50,1.5,0.5,2,7.0,5,0.0,20,89.6,0
largedual-5-4,131,50,1.5,0.4,2,7.0,5,0.0,20,89.6,1
largedual-5-4,131,100,1.5,0.33,2,7.0,5,0.0,20,50.0,0
largedual-5-4,131,100,1.5,0.4,1,7.0,5,0.0,20,50.0,0
largedual-5-4,131,100,1.5,0.4,3,7.0,5,0.0,20,50.0,0
largedual-5-4,131,100,1.5,0.4,2,7.0,5,0.0,20,50.0,1
largedual-5-4,131,150,1.5,0.4,2,9.0,5,0.0,20,52.4,0
largedual-5-4,131,150,1.5,0.4,2,5.0,5,0.0,20,52.4,0
largedual-5-4,131,150,1.5,0.4,2,7.0,6,0.0,20,52.4,0
largedual-5-4,131,150,1.5,0.4,2,7.0,5,0.0,20,52.4,1
largedual-5-4,131,200,1.5,0.4,2,7.0,4,0.0,20,18.2,0
largedual-5-4,131,200,1.5,0.4,2,7.0,5,2.0,20,18.2,0
largedual-5-4,131,200,1.5,0.4,2,7.0,5,0.0,20,18.2,1
largedual-5-4,131,250,1.5,0.4,2,7.0,5,0.0,30,23.0,0
largedual-5-4,131,250,1.5,0.4,2,7.0,5,0.0,10,23.0,0
largedual-5-4,131,250,1.5,0.4,2,7.0,5,0.0,20,23.0,1
largedual-5-4,131,300,1.8,0.4,2,7.0,5,0.0,20,11.0,0
largedual-5-4,131,300,1.3,0.4,2,7.0,5,0.0,20,11.0,0
largedual-5-4,131,300,1.5,0.4,2,7.0,5,0.0,20,11.0,1
largedual-5-4,131,350,1.5,0.5,2,7.0,5,0.0,20,0.0,0
largedual-5-4,131,350,1.5,0.33,2,7.0,5,0.0,20,0.0,0
largedual-5-4,131,350,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,131,400,1.5,0.4,1,7.0,5,0.0,20,0.0,0
largedual-5-4,131,400,1.5,0.4,3,7.0,5,0.0,20,0.0,0
largedual-5-4,131,400,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,131,450,1.5,0.4,2,9.0,5,0.0,20,0.0,0
largedual-5-4,131,450,1.5,0.4,2,5.0,5,0.0,20,0.0,0
largedual-5-4,131,450,1.5,0.4,2,7.0,5,0.0,20,0.0,1
largedual-5-4,132,50,1.8,0.4,2,7.0,5,0.0,20,206.1,0
largedual-5-4,132,50,1.3,0.4,2,7.0,5,0.0,20,206.1,0
largedual-5-4,132,50,1.5,0.5,2,7.0,5,0.0,20,206.1,0
largedual-5-4,132,50,1.5,0.4,2,7.0,5,0.0,20,206.1,1
largedual-5-4,132,100,1.5,0.33,2,7.0,5,0.0,20,16.5,0
largedual-5-4,132,100,1.5,0.4,1,7.0,5,0.0,20,16.5,0
largedual-5-4,132,100,1.5,0.4,3,7.0,5,0.0,20,16.5,0
largedual-5-4,132,100,1.5,0.4,2,7.0,5,0.0,20,16.5,1
largedual-5-4,132,150,1.5,0.4,2,9.0,5,0.0,20,45.4,0
largedual-5-4,132,150,1.5,0.4,2,5.0,5,0.0,20,45.4,0
largedual-5-4,132,150,1.5,0.4,2,7.0,6,0.0,20,45.4,0
largedual-5-4,132,150,1.5,0.4,2,7.0,5,0.0,20,45.4,1
largedual-5-4,132,200,1.5,0.4,2,7.0,4,0.0,20,55.8,0
